JJJJ MM DD HH MM T2m T30m TF2m TF30m V DIR N GLOB DIFF SON P
2018 12 15 6 22 -2.05 -2.39 -3.15 -3.03 2.08 121.0 0.000 0.00 0.00 0.00 962.3
2018 12 15 6 23 -2.05 -2.36 -3.15 -3.00 2.36 106.0 0.000 0.00 0.00 0.00 962.3
2018 12 15 6 24 -2.05 -2.34 -3.17 -2.99 2.04 117.0 0.000 0.00 0.00 0.00 962.3
2018 12 15 6 25 -2.07 -2.32 -3.21 -2.99 1.96 122.0 0.000 0.00 0.00 0.00 962.3
2018 12 15 6 26 -2.08 -2.31 -3.22 -2.98 1.74 149.0 0.000 0.00 0.00 0.00 962.3
2018 12 15 6 27 -2.10 -2.28 -3.24 -2.96 1.68 123.0 0.000 0.00 0.00 0.00 962.3
2018 12 15 6 28 -2.11 -2.28 -3.24 -2.96 1.60 155.0 0.000 0.00 0.00 0.00 962.3
2018 12 15 6 29 -2.09 -2.29 -3.23 -2.98 1.81 88.0 0.000 0.00 0.00 0.00 962.3
2018 12 15 6 30 -2.06 -2.26 -3.20 -2.98 1.85 92.0 0.000 0.00 0.00 0.00 962.4
2018 12 15 6 31 -2.05 -2.26 -3.20 -2.96 1.50 98.0 0.000 0.00 0.00 0.00 962.4
2018 12 15 6 32 -2.04 -2.25 -3.18 -2.96 1.23 114.0 0.000 0.00 0.00 0.00 962.4
2018 12 15 6 33 -2.05 -2.20 -3.18 -2.91 0.87 86.0 0.000 0.00 0.00 0.00 962.4
2018 12 15 6 34 -2.07 -2.16 -3.23 -2.87 1.69 148.0 0.000 0.00 0.00 0.00 962.4
2018 12 15 6 35 -2.07 -2.16 -3.22 -2.87 1.47 141.0 0.000 0.00 0.00 0.00 962.4
2018 12 15 6 36 -2.08 -2.16 -3.23 -2.89 1.25 115.0 0.000 0.00 0.00 0.00 962.4
2018 12 15 6 37 -2.10 -2.18 -3.25 -2.91 2.67 86.0 0.000 0.00 0.00 0.00 962.4
2018 12 15 6 38 -2.09 -2.18 -3.21 -2.92 1.69 113.0 0.000 0.00 0.00 0.00 962.4
2018 12 15 6 39 -2.06 -2.18 -3.18 -2.90 1.45 153.0 0.000 0.00 0.00 0.00 962.4
2018 12 15 6 40 -2.07 -2.16 -3.16 -2.85 1.17 66.0 0.000 0.00 0.00 0.00 962.4
2018 12 15 6 41 -2.07 -2.14 -3.14 -2.81 0.72 78.0 0.000 0.00 0.00 0.00 962.4
2018 12 15 6 42 -2.04 -2.10 -3.06 -2.76 0.99 172.0 0.000 0.00 0.00 0.00 962.4
2018 12 15 6 43 -2.07 -2.05 -3.08 -2.71 1.10 76.0 0.000 0.00 0.00 0.00 962.4
2018 12 15 6 44 -2.09 -2.09 -3.20 -2.76 1.51 75.0 0.000 0.00 0.00 0.00 962.4
2018 12 15 6 45 -2.07 -2.03 -3.17 -2.75 1.18 94.0 0.000 0.00 0.00 0.00 962.4
2018 12 15 6 46 -2.03 -2.04 -3.13 -2.74 1.44 100.0 0.000 0.00 0.00 0.00 962.5
2018 12 15 6 47 -2.04 -2.06 -3.16 -2.75 1.01 111.0 0.000 0.00 0.00 0.00 962.5
2018 12 15 6 48 -2.08 -2.12 -3.22 -2.90 1.77 106.0 0.000 0.00 0.00 0.00 962.5
2018 12 15 6 49 -2.09 -2.17 -3.24 -2.96 2.08 101.0 0.000 0.00 0.00 0.00 962.5
2018 12 15 6 50 -2.12 -2.22 -3.26 -3.03 1.78 106.0 0.000 0.00 0.00 0.00 962.5
2018 12 15 6 51 -2.12 -2.27 -3.26 -3.06 1.92 82.0 0.000 0.00 0.00 0.00 962.5
2018 12 15 6 52 -2.11 -2.32 -3.24 -3.11 1.98 80.0 0.000 0.00 0.00 0.00 962.5
2018 12 15 6 53 -2.12 -2.34 -3.23 -3.06 1.70 112.0 0.000 0.00 0.00 0.00 962.5
2018 12 15 6 54 -2.11 -2.32 -3.20 -3.01 1.78 62.0 0.000 0.00 0.00 0.00 962.6
2018 12 15 6 55 -2.11 -2.32 -3.21 -2.98 2.27 90.0 0.000 0.00 0.00 0.00 962.5
2018 12 15 6 56 -2.12 -2.35 -3.21 -3.00 2.26 92.0 0.000 0.00 0.00 0.00 962.5
2018 12 15 6 57 -2.12 -2.37 -3.19 -3.03 2.49 81.0 0.000 0.00 0.00 0.00 962.5
2018 12 15 6 58 -2.12 -2.39 -3.12 -3.02 1.83 77.0 0.000 0.00 0.00 0.00 962.5
2018 12 15 6 59 -2.11 -2.36 -3.10 -2.99 2.11 80.0 0.000 0.00 0.00 0.00 962.5
2018 12 15 7 0 -2.09 -2.36 -3.10 -2.97 2.42 83.0 0.000 0.00 0.00 0.00 962.5
2018 12 15 7 1 -2.05 -2.37 -3.05 -2.97 2.19 79.0 0.000 0.00 0.00 0.00 962.5
2018 12 15 7 2 -1.94 -2.36 -2.94 -2.98 2.15 86.0 0.000 0.00 0.00 0.00 962.6
2018 12 15 7 3 -1.94 -2.35 -2.94 -2.99 2.40 103.0 0.000 0.00 0.00 0.00 962.6
2018 12 15 7 4 -1.97 -2.40 -3.05 -3.04 3.46 96.0 0.000 0.00 0.00 0.00 962.6
2018 12 15 7 5 -2.00 -2.43 -3.11 -3.08 3.57 96.0 0.000 0.00 0.00 0.00 962.5
2018 12 15 7 6 -2.03 -2.46 -3.10 -3.09 3.04 96.0 0.000 0.00 0.00 0.00 962.5
2018 12 15 7 7 -2.04 -2.47 -3.06 -3.08 2.66 109.0 0.000 0.00 0.00 0.00 962.5
2018 12 15 7 8 -2.03 -2.46 -3.04 -3.04 2.43 97.0 0.000 0.00 0.00 0.00 962.5
2018 12 15 7 9 -2.03 -2.44 -3.03 -3.01 2.56 97.0 0.000 0.00 0.00 0.00 962.5
2018 12 15 7 10 -2.01 -2.47 -3.01 -3.02 2.80 96.0 0.000 0.00 0.00 0.00 962.5
2018 12 15 7 11 -2.01 -2.50 -3.00 -3.05 2.48 90.0 0.000 0.00 0.00 0.00 962.5
2018 12 15 7 12 -2.03 -2.51 -3.01 -3.06 2.34 87.0 0.000 0.00 0.00 0.00 962.6
2018 12 15 7 13 -2.03 -2.50 -3.00 -3.00 1.95 93.0 0.000 0.00 0.00 0.00 962.6
2018 12 15 7 14 -2.03 -2.49 -3.00 -3.00 2.36 86.0 0.000 0.00 0.00 0.00 962.6
2018 12 15 7 15 -2.04 -2.46 -3.00 -2.96 2.24 83.0 0.000 0.00 0.00 0.00 962.6
2018 12 15 7 16 -2.06 -2.42 -3.05 -2.98 2.28 114.0 0.000 0.00 0.00 0.00 962.6
2018 12 15 7 17 -2.07 -2.42 -3.05 -2.93 2.45 99.0 0.000 0.00 0.00 0.00 962.6
2018 12 15 7 18 -2.09 -2.43 -3.09 -3.00 2.94 98.0 0.000 0.00 0.00 0.00 962.7
2018 12 15 7 19 -2.10 -2.46 -3.11 -3.04 3.53 99.0 0.000 0.00 0.00 0.00 962.6
2018 12 15 7 20 -2.09 -2.49 -3.09 -3.07 2.56 91.0 0.000 0.00 0.00 0.00 962.6
2018 12 15 7 21 -2.09 -2.48 -3.08 -3.09 1.87 91.0 0.000 0.00 0.00 0.00 962.6
2018 12 15 7 22 -2.09 -2.49 -3.09 -3.07 3.41 99.0 0.000 0.00 0.00 0.00 962.6
2018 12 15 7 23 -2.10 -2.53 -3.15 -3.11 3.44 106.0 0.000 0.00 0.00 0.00 962.6
2018 12 15 7 24 -2.11 -2.53 -3.16 -3.13 3.13 97.0 0.000 0.00 0.00 0.00 962.6
2018 12 15 7 25 -2.13 -2.54 -3.19 -3.14 3.44 86.0 0.000 0.00 0.00 0.00 962.6
2018 12 15 7 26 -2.13 -2.55 -3.18 -3.15 3.01 87.0 0.000 0.00 0.00 0.00 962.6
2018 12 15 7 27 -2.13 -2.56 -3.13 -3.16 2.98 86.0 0.000 0.00 0.00 0.00 962.6
2018 12 15 7 28 -2.15 -2.56 -3.20 -3.16 2.79 82.0 0.000 0.00 0.00 0.00 962.6
2018 12 15 7 29 -2.13 -2.58 -3.19 -3.17 3.19 80.0 0.000 0.00 0.00 0.00 962.6
2018 12 15 7 30 -2.12 -2.58 -3.11 -3.17 2.75 95.0 0.000 0.00 0.00 0.00 962.6
2018 12 15 7 31 -2.15 -2.59 -3.20 -3.18 3.38 94.0 0.000 0.00 0.00 0.00 962.6
2018 12 15 7 32 -2.16 -2.61 -3.23 -3.20 3.92 99.0 0.000 0.00 0.00 0.00 962.6
2018 12 15 7 33 -2.21 -2.63 -3.30 -3.24 3.55 101.0 0.000 0.29 0.21 0.00 962.6
2018 12 15 7 34 -2.23 -2.63 -3.32 -3.27 3.35 105.0 0.000 0.14 0.21 0.00 962.6
2018 12 15 7 35 -2.23 -2.63 -3.31 -3.26 3.57 100.0 0.000 0.14 0.01 0.00 962.7
2018 12 15 7 36 -2.19 -2.64 -3.27 -3.26 2.99 102.0 0.000 0.29 0.40 0.00 962.7
2018 12 15 7 37 -2.19 -2.64 -3.26 -3.26 2.53 86.0 0.000 0.43 0.21 0.00 962.7
2018 12 15 7 38 -2.21 -2.66 -3.29 -3.28 2.86 85.0 0.000 0.43 0.40 0.00 962.7
2018 12 15 7 39 -2.24 -2.68 -3.33 -3.31 1.69 88.0 0.000 0.29 0.21 0.00 962.7
2018 12 15 7 40 -2.27 -2.65 -3.34 -3.29 1.65 97.0 0.000 0.00 0.40 0.00 962.7
2018 12 15 7 41 -2.28 -2.62 -3.37 -3.25 2.03 91.0 0.000 0.58 0.40 0.00 962.7
2018 12 15 7 42 -2.27 -2.61 -3.36 -3.23 1.77 117.0 0.000 0.58 0.40 0.00 962.7
2018 12 15 7 43 -2.30 -2.61 -3.36 -3.24 2.88 106.0 0.000 0.43 0.59 0.00 962.7
2018 12 15 7 44 -2.30 -2.61 -3.38 -3.24 2.38 95.0 0.000 0.58 0.59 0.00 962.7
2018 12 15 7 45 -2.30 -2.57 -3.37 -3.21 1.42 90.0 0.000 0.86 0.78 0.00 962.7
2018 12 15 7 46 -2.32 -2.56 -3.41 -3.21 2.53 108.0 0.000 0.86 0.78 0.00 962.7
2018 12 15 7 47 -2.31 -2.52 -3.39 -3.17 2.67 71.0 0.000 1.15 0.98 0.00 962.7
2018 12 15 7 48 -2.27 -2.52 -3.37 -3.18 2.80 85.0 0.000 1.15 0.98 0.00 962.7
2018 12 15 7 49 -2.25 -2.54 -3.34 -3.23 3.01 99.0 0.000 1.29 1.17 0.00 962.7
2018 12 15 7 50 -2.25 -2.56 -3.36 -3.25 3.81 104.0 0.000 1.29 1.17 0.00 962.7
2018 12 15 7 51 -2.26 -2.54 -3.40 -3.30 3.69 94.0 0.000 1.58 1.17 0.00 962.7
2018 12 15 7 52 -2.23 -2.56 -3.37 -3.33 4.15 97.0 0.000 1.44 1.55 0.00 962.7
2018 12 15 7 53 -2.20 -2.56 -3.36 -3.34 2.98 103.0 0.000 1.58 1.36 0.00 962.7
2018 12 15 7 54 -2.20 -2.56 -3.36 -3.36 3.31 100.0 0.000 1.73 1.36 0.00 962.7
2018 12 15 7 55 -2.19 -2.57 -3.35 -3.35 4.12 102.0 0.000 1.58 1.55 0.00 962.7
2018 12 15 7 56 -2.17 -2.59 -3.33 -3.36 4.11 98.0 0.000 1.58 1.55 0.00 962.7
2018 12 15 7 57 -2.14 -2.54 -3.31 -3.32 2.08 107.0 0.000 2.01 1.75 0.00 962.7
2018 12 15 7 58 -2.13 -2.50 -3.29 -3.27 3.12 105.0 0.000 2.01 1.94 0.00 962.7
2018 12 15 7 59 -2.13 -2.50 -3.30 -3.26 4.23 106.0 0.000 2.16 1.94 0.00 962.8
2018 12 15 8 0 -2.11 -2.52 -3.30 -3.29 3.79 92.0 0.000 2.16 1.94 0.00 962.8
2018 12 15 8 1 -2.11 -2.56 -3.31 -3.37 3.96 76.0 0.000 2.16 1.75 0.00 962.9
2018 12 15 8 2 -2.12 -2.60 -3.33 -3.41 3.03 71.0 0.000 2.01 1.75 0.00 962.8
2018 12 15 8 3 -2.15 -2.64 -3.36 -3.46 2.96 74.0 0.000 2.01 1.94 0.00 962.9
2018 12 15 8 4 -2.20 -2.65 -3.40 -3.45 2.39 75.0 0.000 2.16 2.13 0.00 962.9
2018 12 15 8 5 -2.25 -2.68 -3.44 -3.46 1.81 78.0 0.000 1.87 2.13 0.00 962.8
2018 12 15 8 6 -2.27 -2.65 -3.45 -3.44 1.92 70.0 0.000 2.16 2.13 0.00 962.8
2018 12 15 8 7 -2.26 -2.62 -3.43 -3.38 1.34 78.0 0.000 2.16 2.13 0.00 962.9
2018 12 15 8 8 -2.31 -2.63 -3.46 -3.39 1.69 88.0 0.000 2.30 2.13 0.00 962.9
2018 12 15 8 9 -2.34 -2.65 -3.50 -3.40 1.68 114.0 0.000 2.30 2.13 0.00 962.9
2018 12 15 8 10 -2.34 -2.66 -3.49 -3.43 2.66 92.0 0.000 2.16 2.13 0.00 962.9
2018 12 15 8 11 -2.35 -2.66 -3.51 -3.43 2.63 94.0 0.000 2.44 2.13 0.00 962.9
2018 12 15 8 12 -2.34 -2.69 -3.48 -3.45 3.13 99.0 0.000 2.44 2.32 0.00 962.9
2018 12 15 8 13 -2.38 -2.72 -3.53 -3.48 2.88 96.0 0.000 2.44 2.51 0.00 962.9
2018 12 15 8 14 -2.38 -2.73 -3.51 -3.49 1.92 93.0 0.000 2.59 2.51 0.00 962.9
2018 12 15 8 15 -2.40 -2.69 -3.51 -3.43 1.47 110.0 0.000 2.59 2.51 0.00 962.9
2018 12 15 8 16 -2.36 -2.61 -3.48 -3.31 1.31 65.0 0.000 2.87 2.90 0.00 962.9
2018 12 15 8 17 -2.31 -2.55 -3.41 -3.21 1.98 73.0 0.000 3.45 2.90 0.00 962.9
2018 12 15 8 18 -2.28 -2.52 -3.36 -3.18 2.60 50.0 0.000 3.16 3.09 0.00 962.9
2018 12 15 8 19 -2.24 -2.52 -3.34 -3.20 2.41 54.0 0.000 3.88 3.28 0.00 962.9
2018 12 15 8 20 -2.21 -2.51 -3.29 -3.21 1.70 73.0 0.000 3.88 3.09 0.00 962.9
2018 12 15 8 21 -2.26 -2.52 -3.34 -3.22 1.76 56.0 0.000 3.59 3.09 0.00 963.0
2018 12 15 8 22 -2.26 -2.48 -3.36 -3.18 2.36 44.0 0.000 4.31 3.48 0.00 962.9
2018 12 15 8 23 -2.19 -2.43 -3.26 -3.12 2.01 50.0 0.000 3.88 3.28 0.00 963.0
2018 12 15 8 24 -2.17 -2.43 -3.24 -3.11 1.79 72.0 0.000 4.17 3.48 0.00 963.0
2018 12 15 8 25 -2.21 -2.48 -3.29 -3.15 2.40 84.0 0.000 4.02 3.67 0.00 963.0
2018 12 15 8 26 -2.25 -2.51 -3.33 -3.20 2.69 84.0 0.000 4.02 3.86 0.00 963.0
2018 12 15 8 27 -2.27 -2.53 -3.36 -3.22 2.24 80.0 0.000 4.02 4.05 0.00 963.0
2018 12 15 8 28 -2.28 -2.56 -3.34 -3.23 2.74 90.0 0.000 4.17 4.44 0.00 963.0
2018 12 15 8 29 -2.28 -2.59 -3.36 -3.25 2.08 82.0 0.000 4.17 4.25 0.00 963.0
2018 12 15 8 30 -2.29 -2.59 -3.37 -3.26 2.10 97.0 0.000 4.60 4.63 0.00 963.0
2018 12 15 8 31 -2.30 -2.60 -3.36 -3.23 2.67 82.0 0.000 4.60 4.63 0.00 963.0
2018 12 15 8 32 -2.30 -2.63 -3.36 -3.26 2.95 80.0 0.000 5.17 5.01 0.00 963.0
2018 12 15 8 33 -2.31 -2.67 -3.37 -3.31 2.01 74.0 0.000 5.17 5.21 0.00 963.0
2018 12 15 8 34 -2.33 -2.71 -3.44 -3.46 1.71 89.0 0.000 5.32 5.40 0.00 963.0
2018 12 15 8 35 -2.36 -2.72 -3.49 -3.49 2.02 90.0 0.000 5.17 5.21 0.00 963.0
2018 12 15 8 36 -2.39 -2.73 -3.53 -3.49 1.75 106.0 0.000 5.60 5.59 0.00 963.0
2018 12 15 8 37 -2.38 -2.72 -3.51 -3.40 0.81 116.0 0.000 5.89 5.98 0.00 962.9
2018 12 15 8 38 -2.38 -2.67 -3.48 -3.32 0.73 51.0 0.000 6.18 5.98 0.00 962.9
2018 12 15 8 39 -2.37 -2.50 -3.46 -3.15 1.18 89.0 0.000 6.47 6.17 0.00 962.9
2018 12 15 8 40 -2.34 -2.48 -3.42 -3.08 1.33 80.0 0.000 6.61 6.55 0.00 962.9
2018 12 15 8 41 -2.31 -2.48 -3.37 -3.14 1.74 82.0 0.000 6.75 6.36 0.00 963.0
2018 12 15 8 42 -2.28 -2.50 -3.37 -3.19 2.09 63.0 0.000 6.90 6.75 0.00 963.0
2018 12 15 8 43 -2.29 -2.44 -3.39 -3.15 1.86 54.0 0.000 7.47 6.94 0.00 963.0
2018 12 15 8 44 -2.28 -2.37 -3.40 -3.08 2.31 70.0 0.000 7.62 6.94 0.00 963.0
2018 12 15 8 45 -2.25 -2.37 -3.36 -3.07 2.16 64.0 0.000 7.47 7.13 0.00 963.0
2018 12 15 8 46 -2.25 -2.32 -3.37 -3.09 1.74 53.0 0.000 8.19 7.13 0.00 963.0
2018 12 15 8 47 -2.24 -2.27 -3.36 -3.06 2.27 55.0 0.000 8.33 7.51 0.00 963.0
2018 12 15 8 48 -2.23 -2.27 -3.33 -2.99 2.71 60.0 0.000 8.91 7.90 0.00 963.0
2018 12 15 8 49 -2.22 -2.30 -3.32 -3.09 2.38 77.0 0.000 8.77 8.28 0.00 962.9
2018 12 15 8 50 -2.23 -2.31 -3.34 -3.12 2.10 74.0 0.000 8.91 8.67 0.00 962.9
2018 12 15 8 51 -2.20 -2.30 -3.32 -3.10 2.24 79.0 0.000 9.34 8.86 0.00 962.9
2018 12 15 8 52 -2.15 -2.37 -3.25 -3.15 5.18 78.0 0.000 9.77 9.44 0.00 963.0
2018 12 15 8 53 -2.14 -2.43 -3.24 -3.22 4.06 87.0 0.000 10.35 9.63 0.00 963.0
2018 12 15 8 54 -2.20 -2.52 -3.33 -3.34 2.97 83.0 0.000 10.06 9.82 0.00 963.0
2018 12 15 8 55 -2.27 -2.56 -3.43 -3.38 2.24 81.0 0.000 10.35 10.01 0.00 963.0
2018 12 15 8 56 -2.28 -2.58 -3.44 -3.40 2.76 98.0 0.000 10.49 10.40 0.00 963.0
2018 12 15 8 57 -2.29 -2.60 -3.45 -3.38 2.75 79.0 0.000 10.63 10.59 0.00 963.0
2018 12 15 8 58 -2.31 -2.60 -3.47 -3.38 2.50 103.0 0.000 10.78 10.59 0.00 963.0
2018 12 15 8 59 -2.29 -2.58 -3.44 -3.35 2.44 102.0 0.000 11.06 10.59 0.00 963.0
2018 12 15 9 0 -2.27 -2.62 -3.41 -3.32 2.32 98.0 0.000 10.78 10.40 0.00 963.1
2018 12 15 9 1 -2.28 -2.66 -3.40 -3.35 1.81 88.0 0.000 10.63 10.40 0.00 963.1
2018 12 15 9 2 -2.31 -2.68 -3.44 -3.38 1.48 106.0 0.000 10.49 10.40 0.00 963.1
2018 12 15 9 3 -2.33 -2.62 -3.45 -3.30 1.24 115.0 0.000 10.63 10.21 0.00 963.1
2018 12 15 9 4 -2.33 -2.58 -3.43 -3.24 1.75 80.0 0.000 10.63 10.21 0.00 963.1
2018 12 15 9 5 -2.31 -2.58 -3.41 -3.22 2.23 85.0 0.000 10.92 10.40 0.00 963.1
2018 12 15 9 6 -2.31 -2.59 -3.39 -3.25 2.93 102.0 0.000 10.78 10.59 0.00 963.1
2018 12 15 9 7 -2.32 -2.59 -3.44 -3.28 2.64 104.0 0.000 11.06 10.59 0.00 963.1
2018 12 15 9 8 -2.32 -2.62 -3.40 -3.30 3.41 95.0 0.000 11.06 10.78 0.00 963.1
2018 12 15 9 9 -2.35 -2.67 -3.43 -3.33 2.43 87.0 0.000 11.06 10.78 0.00 963.0
2018 12 15 9 10 -2.35 -2.66 -3.41 -3.32 2.44 94.0 0.000 11.50 10.98 0.00 963.0
2018 12 15 9 11 -2.33 -2.64 -3.39 -3.29 2.46 95.0 0.000 11.78 11.17 0.00 963.1
2018 12 15 9 12 -2.30 -2.64 -3.37 -3.27 2.67 88.0 0.000 12.07 11.55 0.00 963.1
2018 12 15 9 13 -2.28 -2.65 -3.35 -3.30 3.21 89.0 0.000 12.07 11.94 0.00 963.1
2018 12 15 9 14 -2.28 -2.63 -3.36 -3.29 2.89 95.0 0.000 12.64 12.13 0.00 963.1
2018 12 15 9 15 -2.27 -2.61 -3.35 -3.28 2.39 87.0 0.000 13.36 12.90 0.00 963.1
2018 12 15 9 16 -2.24 -2.59 -3.32 -3.23 1.84 90.0 0.000 13.79 13.48 0.00 963.1
2018 12 15 9 17 -2.24 -2.48 -3.30 -3.12 1.83 64.0 0.000 13.79 13.48 0.00 963.1
2018 12 15 9 18 -2.22 -2.43 -3.29 -3.06 2.28 68.0 0.000 14.66 13.67 0.00 963.1
2018 12 15 9 19 -2.20 -2.45 -3.25 -3.08 1.94 87.0 0.000 14.51 13.86 0.00 963.1
2018 12 15 9 20 -2.19 -2.43 -3.25 -3.09 2.73 52.0 0.000 14.23 13.86 0.00 963.1
2018 12 15 9 21 -2.21 -2.45 -3.27 -3.13 2.12 68.0 0.000 14.80 14.05 0.00 963.1
2018 12 15 9 22 -2.26 -2.46 -3.35 -3.14 2.43 80.0 0.000 15.09 14.05 0.00 963.1
2018 12 15 9 23 -2.31 -2.52 -3.39 -3.20 2.70 72.0 0.000 14.66 14.05 0.00 963.1
2018 12 15 9 24 -2.33 -2.56 -3.41 -3.25 2.37 82.0 0.000 14.80 14.05 0.00 963.1
2018 12 15 9 25 -2.34 -2.58 -3.40 -3.26 2.05 84.0 0.000 14.37 14.05 0.00 963.1
2018 12 15 9 26 -2.34 -2.59 -3.39 -3.26 3.09 72.0 0.000 14.66 14.05 0.00 963.1
2018 12 15 9 27 -2.32 -2.58 -3.36 -3.23 2.64 79.0 0.000 14.66 14.05 0.00 963.1
2018 12 15 9 28 -2.29 -2.61 -3.35 -3.27 2.25 72.0 0.000 14.80 14.05 0.00 963.1
2018 12 15 9 29 -2.26 -2.61 -3.34 -3.28 2.71 65.0 0.000 15.09 14.44 0.00 963.1
2018 12 15 9 30 -2.27 -2.63 -3.35 -3.31 2.55 89.0 0.000 14.94 14.82 0.00 963.1
2018 12 15 9 31 -2.30 -2.66 -3.40 -3.33 2.67 97.0 0.000 15.23 14.63 0.00 963.2
2018 12 15 9 32 -2.32 -2.67 -3.40 -3.33 3.21 92.0 0.000 15.37 14.82 0.00 963.2
2018 12 15 9 33 -2.35 -2.67 -3.43 -3.33 3.56 90.0 0.000 15.52 15.01 0.00 963.2
2018 12 15 9 34 -2.38 -2.70 -3.45 -3.34 3.92 91.0 0.000 15.23 14.82 0.00 963.2
2018 12 15 9 35 -2.37 -2.70 -3.42 -3.33 3.37 91.0 0.000 15.23 14.82 0.00 963.2
2018 12 15 9 36 -2.37 -2.72 -3.41 -3.34 3.44 100.0 0.000 15.09 14.82 0.00 963.2
2018 12 15 9 37 -2.38 -2.70 -3.43 -3.31 2.26 94.0 0.000 15.66 15.21 0.00 963.2
2018 12 15 9 38 -2.37 -2.67 -3.43 -3.29 2.52 79.0 0.000 16.09 15.40 0.00 963.2
2018 12 15 9 39 -2.35 -2.66 -3.38 -3.26 3.34 78.0 0.000 16.52 15.98 0.00 963.2
2018 12 15 9 40 -2.33 -2.67 -3.36 -3.27 3.77 75.0 0.000 16.81 15.98 0.00 963.2
2018 12 15 9 41 -2.32 -2.67 -3.37 -3.30 3.74 97.0 0.000 17.39 16.55 0.00 963.2
2018 12 15 9 42 -2.35 -2.70 -3.41 -3.35 3.62 79.0 0.000 17.67 16.94 0.00 963.2
2018 12 15 9 43 -2.33 -2.73 -3.40 -3.38 2.85 76.0 0.000 17.39 16.94 0.00 963.2
2018 12 15 9 44 -2.33 -2.71 -3.40 -3.36 1.58 91.0 0.000 17.39 17.13 0.00 963.2
2018 12 15 9 45 -2.32 -2.66 -3.39 -3.30 0.93 82.0 0.000 17.53 17.13 0.00 963.2
2018 12 15 9 46 -2.29 -2.62 -3.37 -3.24 1.67 83.0 0.000 17.67 16.94 0.00 963.2
2018 12 15 9 47 -2.27 -2.61 -3.34 -3.23 1.82 100.0 0.000 17.67 16.94 0.00 963.2
2018 12 15 9 48 -2.23 -2.61 -3.30 -3.24 1.46 91.0 0.000 17.67 16.94 0.00 963.2
2018 12 15 9 49 -2.26 -2.56 -3.35 -3.20 0.71 82.0 0.000 17.67 16.94 0.00 963.2
2018 12 15 9 50 -2.28 -2.52 -3.40 -3.15 1.88 107.0 0.000 17.53 16.55 0.00 963.2
2018 12 15 9 51 -2.32 -2.52 -3.42 -3.14 1.65 108.0 0.000 17.39 16.75 0.00 963.2
2018 12 15 9 52 -2.35 -2.54 -3.44 -3.17 3.56 91.0 0.000 18.25 17.51 0.00 963.2
2018 12 15 9 53 -2.35 -2.54 -3.42 -3.17 3.05 89.0 0.000 19.11 18.48 0.00 963.2
2018 12 15 9 54 -2.31 -2.56 -3.36 -3.21 4.36 97.0 0.000 20.12 19.05 0.00 963.2
2018 12 15 9 55 -2.29 -2.60 -3.34 -3.24 4.34 112.0 0.000 20.83 20.21 0.00 963.2
2018 12 15 9 56 -2.30 -2.62 -3.38 -3.31 3.56 103.0 0.000 21.70 20.78 0.00 963.2
2018 12 15 9 57 -2.30 -2.65 -3.40 -3.33 3.18 91.0 0.000 21.70 21.36 0.00 963.2
2018 12 15 9 58 -2.29 -2.63 -3.39 -3.32 1.91 116.0 0.000 22.85 21.94 0.00 963.2
2018 12 15 9 59 -2.29 -2.65 -3.40 -3.33 2.14 158.0 0.000 23.28 22.32 0.00 963.2
2018 12 15 10 0 -2.34 -2.65 -3.46 -3.33 1.72 140.0 0.000 23.42 22.71 0.00 963.2
2018 12 15 10 1 -2.41 -2.64 -3.55 -3.34 2.16 66.0 0.000 23.56 23.09 0.00 963.2
2018 12 15 10 2 -2.42 -2.58 -3.55 -3.25 1.80 81.0 0.000 24.86 23.48 0.00 963.2
2018 12 15 10 3 -2.39 -2.59 -3.49 -3.26 1.90 103.0 0.000 24.57 23.67 0.00 963.1
2018 12 15 10 4 -2.39 -2.61 -3.47 -3.27 2.61 102.0 0.000 24.71 23.86 0.00 963.1
2018 12 15 10 5 -2.38 -2.62 -3.47 -3.30 2.79 87.0 0.000 24.43 23.28 0.00 963.1
2018 12 15 10 6 -2.37 -2.65 -3.43 -3.31 3.40 97.0 0.000 23.56 22.71 0.00 963.1
2018 12 15 10 7 -2.34 -2.65 -3.42 -3.32 2.09 78.0 0.000 22.99 22.32 0.00 963.1
2018 12 15 10 8 -2.36 -2.66 -3.46 -3.33 2.62 78.0 0.000 23.13 22.32 0.00 963.1
2018 12 15 10 9 -2.35 -2.65 -3.44 -3.33 3.37 80.0 0.000 23.28 22.71 0.00 963.1
2018 12 15 10 10 -2.35 -2.65 -3.43 -3.32 3.32 82.0 0.000 23.85 22.90 0.00 963.1
2018 12 15 10 11 -2.36 -2.66 -3.44 -3.31 2.93 76.0 0.000 23.56 22.90 0.00 963.1
2018 12 15 10 12 -2.34 -2.65 -3.40 -3.30 3.16 100.0 0.000 24.57 23.67 0.00 963.1
2018 12 15 10 13 -2.33 -2.65 -3.41 -3.29 3.52 104.0 0.000 25.43 24.05 0.00 963.1
2018 12 15 10 14 -2.33 -2.65 -3.39 -3.28 2.62 103.0 0.000 25.86 24.82 0.00 963.1
2018 12 15 10 15 -2.33 -2.64 -3.39 -3.26 2.70 112.0 0.000 26.29 25.21 0.00 963.1
2018 12 15 10 16 -2.30 -2.60 -3.35 -3.20 2.03 90.0 0.000 26.15 25.21 0.00 963.0
2018 12 15 10 17 -2.27 -2.59 -3.32 -3.18 3.09 93.0 0.000 25.43 24.63 0.00 963.1
